Id,Make,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,CO2 Emissions(g/km),City,HighWay,Combination
16260,9.0,0.0,1.8,4.0,20.0,3.0,164,11.2,7.7,9.62
16261,11.0,0.0,2.9777784042058384,4.0,23.0,3.0,201,10.2,7.7,9.07
16262,7.0,7.0,2.5,4.0,13.0,3.0,236,11.1,7.8,9.62
16263,13.0,11.0,2.0,4.0,16.0,4.0,237,14.5,9.5,12.25
16264,13.0,11.0,5.0,8.0,15.0,4.0,326,25.0,16.5,21.2
16265,7.0,1.0,3.5,6.0,13.0,3.0,247,12.9,11.6,12.3
16266,1.0,11.0,2.9777784042058384,6.0,12.0,3.0,322,12.71,13.5,13.1
16267,7.0,11.0,1.6,4.0,13.0,3.0,210,10.9,9.137623176401432,9.9
16268,15.0,0.0,2.5,4.0,13.0,3.0,196,9.0,7.6,8.37
16269,0.0,13.0,3.5,5.292000277527232,10.0,4.0,288,13.5,15.0,14.18
16270,8.0,0.0,1.4,4.0,22.0,3.0,157,8.0,4.5,6.43
16271,2.0,1.0,6.6,12.0,15.0,4.0,394,19.01,11.0,15.4
16272,15.0,13.0,2.0,4.0,13.0,4.0,186,10.5,5.6,8.29
16273,2.0,0.0,2.0,4.0,13.0,4.0,191,10.5,9.137623176401432,8.97
16274,1.0,11.0,2.5,4.0,23.0,3.0,222,9.7,9.0,9.38
16275,1.0,11.0,2.4,4.0,21.0,3.0,209,10.4,8.6,9.59
16276,17.0,10.0,3.8,6.0,7.0,4.0,325,15.0,8.4,12.03
16277,7.0,6.0,3.7,6.0,13.0,1.0,271,15.29,11.1,13.4
16278,19.0,0.0,2.0,4.0,15.0,3.0,218,11.81,7.8,10.0
16279,1.0,11.0,2.5,4.0,21.0,3.0,194,11.6,6.2,9.17
16280,18.0,2.0,2.0,4.0,13.0,3.0,189,9.5,6.6,8.2
16281,10.0,11.0,3.2,6.0,6.0,3.0,236,14.6,9.8,12.44
16282,14.0,12.0,3.5,6.0,19.0,3.0,190,11.0,7.4,9.38
16283,7.0,2.0,2.0,4.0,13.0,3.0,210,12.544509425422014,8.6,11.9
16284,11.0,2.0,2.4,4.0,13.0,3.0,118,9.9,7.3,8.73
16285,1.0,11.0,2.0,4.0,17.0,3.0,199,11.4,7.6,9.69
16286,2.0,12.0,4.4,8.0,15.0,4.0,401,21.32,13.9,17.99
16287,4.0,5.0,3.6,6.0,5.0,3.0,459,22.19,14.2,18.6
16288,2.0,2.0,4.4,8.0,23.0,4.0,355,16.6,9.3,13.31
16289,5.0,2.0,6.4,8.0,23.0,4.0,349,14.7,14.1,14.43
16290,7.0,6.0,3.5,6.0,11.0,3.0,308,13.6,10.4,12.16
16291,9.0,2.0,2.4,4.0,23.0,3.0,214,17.19,12.2,15.0
16292,20.0,0.0,1.5,4.0,13.0,3.0,168,11.6,7.5,9.76
16293,3.0,9.0,3.0,6.0,13.0,3.0,260,12.5,9.6,11.2
16294,4.0,5.0,3.6,6.0,5.0,3.0,292,18.2,11.4,15.14
16295,17.0,6.0,5.6,8.0,14.0,3.0,408,15.5,14.4,15.02
16296,15.0,0.0,2.0,4.0,23.0,3.0,163,11.1,7.3,9.39
16297,4.0,0.0,2.0,4.0,23.0,4.0,217,13.2,8.8,11.22
16298,4.0,0.0,1.6,4.0,6.0,0.0,177,8.7,7.7,8.25
16299,8.0,11.0,2.0,4.0,13.0,4.0,257,12.0,7.2,9.84
16300,10.0,11.0,2.4,4.0,6.0,3.0,223,10.4,9.7,10.08
16301,8.0,0.0,2.0,4.0,23.0,4.0,243,19.5,12.71,16.45
16302,4.0,15.0,6.0,8.0,3.0,3.0,380,23.6,10.1,17.52
16303,20.0,12.0,5.7,8.0,13.0,3.0,374,13.4,10.3,12.01
16304,10.0,11.0,3.2,6.0,6.0,3.0,245,11.9,8.9,10.6
16305,10.0,11.0,2.0,4.0,5.0,3.0,283,11.0,8.8,10.01
16306,5.0,2.0,5.7,5.292000277527232,5.0,3.0,305,26.11,11.1,19.34
16307,18.0,11.0,2.4,4.0,3.0,3.0,259,12.2,9.137623176401432,10.36
16308,20.0,11.0,1.5,4.0,1.0,3.0,115,10.0,6.8,8.6
16309,18.0,0.0,2.0,4.0,13.0,3.0,199,9.9,6.8,8.51
16310,19.0,0.0,2.0,4.0,15.0,4.0,225,8.6,10.7,9.55
16311,8.0,10.0,2.0,4.0,13.0,3.0,196,11.8,7.8,10.0
16312,4.0,6.0,5.3,5.292000277527232,5.0,3.0,299,13.9,11.8,12.95
16313,10.0,11.0,2.0,4.0,6.0,3.0,206,11.0,10.1,10.59
16314,5.0,2.0,6.4,8.0,5.0,4.0,308,15.0,9.137623176401432,12.53
16315,14.0,12.0,3.5,5.292000277527232,19.0,4.0,184,9.8,7.2,8.6
16316,19.0,0.0,2.0,5.292000277527232,15.0,3.0,199,11.4,8.0,9.87
16317,4.0,0.0,1.4,4.0,13.0,3.0,187,8.1,6.1,7.2
16318,9.0,11.0,1.5,4.0,17.0,3.0,96,5.8,5.4,5.62
16319,20.0,2.0,2.5,4.0,15.0,3.0,180,9.3,7.9,8.67
16320,4.0,6.0,6.2,8.0,0.0,4.0,387,16.89,11.6,11.013572964095445
16321,20.0,0.0,2.0,4.0,23.0,3.0,169,9.0,7.4,8.28
16322,19.0,9.0,3.0,5.292000277527232,13.0,3.0,245,13.5,9.5,11.7
16323,2.0,0.0,2.0,4.0,23.0,4.0,214,9.9,8.3,9.18
16324,1.0,0.0,2.0,4.0,22.0,3.0,192,10.9,7.5,9.4
16325,17.0,5.0,4.0,6.0,2.0,3.0,354,16.1,13.5,14.93
16326,7.0,12.0,3.5,5.292000277527232,13.0,3.0,308,9.1,8.5,8.83
16327,4.0,2.0,2.9777784042058384,5.292000277527232,23.0,3.0,166,9.3,8.0,8.72
16328,17.0,5.0,4.0,6.0,2.0,3.0,340,15.8,14.6,15.26
16329,2.0,10.0,3.0,6.0,15.0,4.0,228,9.2,8.3,8.79
16330,17.0,2.0,3.5,6.0,17.0,3.0,215,5.2,6.3,11.013572964095445
16331,7.0,6.0,2.7,6.0,13.0,3.0,313,12.544509425422014,11.2,12.3
16332,2.0,10.0,4.4,8.0,8.0,4.0,359,17.4,11.5,14.74
16333,4.0,0.0,6.2,8.0,23.0,4.0,313,15.8,11.9,14.04
16334,8.0,0.0,2.0,5.292000277527232,23.0,4.0,227,10.2,13.1,11.5
16335,7.0,12.0,3.5,6.0,13.0,3.0,263,14.99,9.137623176401432,11.81
16336,7.0,11.0,2.9777784042058384,4.0,13.0,1.0,217,10.2,7.1,8.8
16337,4.0,10.0,1.2,4.0,17.0,3.0,175,10.4,7.4,9.05
16338,1.0,0.0,2.0,4.0,23.0,3.0,230,17.9,11.2,11.013572964095445
16339,14.0,10.0,5.0,8.0,11.0,4.0,301,13.8,11.3,12.68
16340,1.0,11.0,2.5,4.0,23.0,3.0,229,15.8,11.2,13.7
16341,7.0,0.0,2.0,4.0,22.0,1.0,111,6.5,6.4,6.45
16342,19.0,0.0,2.0,5.292000277527232,15.0,4.0,201,9.7,6.2,8.12
16343,5.0,11.0,3.6,6.0,3.0,3.0,294,11.2,9.8,10.6
16344,20.0,2.0,1.8,4.0,17.0,3.0,179,12.544509425422014,6.9,8.44
16345,4.0,12.0,3.6,6.0,16.0,3.0,255,13.6,11.9,12.84
16346,15.0,0.0,1.5,4.0,1.0,3.0,171,10.3,9.137623176401432,9.22
16347,7.0,1.0,2.9777784042058384,6.0,13.0,3.0,236,12.544509425422014,9.0,12.9
16348,9.0,9.0,1.5,4.0,20.0,3.0,118,5.3,6.9,6.02
16349,4.0,10.0,3.6,6.0,23.0,3.0,307,16.3,11.8,14.28
16350,10.0,11.0,2.9777784042058384,4.0,17.0,3.0,225,11.1,7.8,9.62
16351,6.0,3.0,1.4,4.0,3.0,3.0,213,9.2,7.9,8.61
16352,9.0,9.0,1.5,4.0,23.0,3.0,164,10.6,7.9,9.38
16353,14.0,10.0,3.5,6.0,13.0,4.0,278,21.4,11.49,16.9
16354,4.0,1.0,3.6,6.0,13.0,1.0,235,9.6,9.1,9.4
16355,2.0,12.0,4.4,5.292000277527232,15.0,4.0,346,15.9,11.5,13.92
16356,6.0,3.0,1.4,4.0,3.0,3.0,209,10.1,8.1,9.2
16357,17.0,8.0,3.5,5.292000277527232,20.0,3.0,225,9.1,7.5,8.38
16358,10.0,11.0,2.4,4.0,17.0,3.0,244,17.0,8.4,11.013572964095445
16359,2.0,11.0,4.4,8.0,15.0,4.0,266,16.5,8.6,12.95
16360,18.0,0.0,2.9777784042058384,4.0,23.0,3.0,198,9.0,6.7,7.96
16361,15.0,0.0,2.0,4.0,13.0,3.0,190,8.3,7.6,7.99
16362,14.0,2.0,4.6,8.0,15.0,4.0,299,14.7,8.4,11.86
16363,0.0,11.0,3.0,6.0,8.0,4.0,214,10.9,7.4,9.32
16364,2.0,0.0,3.0,6.0,15.0,4.0,220,11.4,9.137623176401432,9.78
16365,19.0,12.0,3.2,6.0,13.0,3.0,319,16.5,9.137623176401432,14.25
16366,4.0,0.0,1.4,5.292000277527232,13.0,3.0,183,8.7,6.9,7.89
16367,2.0,0.0,2.0,4.0,15.0,4.0,201,9.5,7.4,8.6
16368,7.0,10.0,5.0,8.0,13.0,3.0,299,15.0,8.2,11.94
16369,6.0,3.0,2.9777784042058384,4.0,22.0,3.0,180,12.544509425422014,6.7,7.8
16370,0.0,11.0,3.5,6.0,13.0,4.0,252,12.1,7.6,10.07
16371,17.0,5.0,4.0,6.0,23.0,3.0,339,15.7,11.4,13.8
16372,20.0,6.0,5.7,8.0,13.0,3.0,367,14.9,11.5,13.37
16373,2.0,1.0,4.4,8.0,5.0,4.0,307,15.29,10.0,12.92
16374,13.0,11.0,2.0,4.0,15.0,4.0,231,11.9,9.9,11.0
16375,20.0,2.0,1.8,4.0,17.0,3.0,168,10.2,7.4,8.94
16376,11.0,9.0,1.6,4.0,23.0,3.0,203,12.0,8.3,10.3
16377,17.0,2.0,3.5,6.0,20.0,4.0,222,8.9,8.3,8.6
16378,7.0,2.0,1.5,4.0,13.0,3.0,181,8.5,6.9,7.78
16379,17.0,2.0,2.9777784042058384,4.0,17.0,3.0,183,11.1,7.0,9.26
16380,1.0,11.0,2.0,4.0,17.0,3.0,224,14.3,6.7,10.88
16381,9.0,2.0,1.5,4.0,17.0,3.0,166,11.3,6.3,9.05
16382,2.0,12.0,2.9777784042058384,8.0,5.0,4.0,335,15.2,10.1,12.9
16383,8.0,0.0,2.0,4.0,7.0,4.0,202,10.3,7.5,9.04
16384,20.0,0.0,1.5,4.0,13.0,3.0,159,9.3,8.5,8.94
16385,14.0,0.0,2.0,4.0,19.0,3.0,124,5.2,6.0,5.6
16386,4.0,12.0,5.3,8.0,3.0,3.0,347,10.7,10.8,10.74
16387,2.0,0.0,2.0,4.0,15.0,4.0,186,9.4,6.9,8.27
16388,3.0,2.0,3.6,6.0,15.0,3.0,257,12.5,8.1,11.013572964095445
16389,2.0,13.0,2.0,4.0,23.0,4.0,200,11.2,8.3,9.89
16390,5.0,12.0,3.6,6.0,3.0,3.0,303,15.7,10.8,13.49
16391,16.0,0.0,1.2,3.0,17.0,3.0,128,4.2,5.4,4.74
16392,7.0,0.0,2.0,4.0,13.0,1.0,173,9.7,7.7,8.8
16393,12.0,13.0,2.9777784042058384,12.0,8.0,4.0,414,17.61,10.9,14.59
16394,9.0,6.0,3.5,6.0,16.0,3.0,275,13.4,10.2,12.0
16395,11.0,9.0,2.9777784042058384,4.0,13.0,3.0,210,9.9,7.8,8.96
16396,8.0,10.0,2.0,4.0,13.0,3.0,194,10.5,8.0,9.4
16397,7.0,11.0,2.0,4.0,5.0,3.0,225,10.1,8.8,9.51
16398,16.0,0.0,1.2,3.0,22.0,3.0,160,11.1,7.6,9.53
16399,15.0,2.0,2.0,4.0,23.0,3.0,145,11.1,8.1,9.75
16400,15.0,2.0,2.5,4.0,13.0,3.0,191,8.1,8.0,8.05
16401,4.0,10.0,6.2,8.0,23.0,4.0,312,12.544509425422014,9.137623176401432,12.04
16402,4.0,2.0,1.4,4.0,13.0,3.0,169,9.3,7.9,8.67
16403,4.0,0.0,2.9777784042058384,4.0,22.0,3.0,186,8.0,7.4,7.73
16404,11.0,11.0,2.4,4.0,13.0,3.0,243,12.544509425422014,8.9,8.46
16405,8.0,0.0,1.8,4.0,22.0,3.0,211,9.1,8.7,8.92
16406,4.0,12.0,5.3,8.0,3.0,3.0,335,15.8,10.1,13.23
16407,14.0,10.0,3.5,6.0,13.0,4.0,266,15.49,8.4,12.3
16408,2.0,13.0,3.0,6.0,8.0,4.0,315,20.79,13.6,17.57
16409,4.0,0.0,3.6,6.0,23.0,3.0,272,12.544509425422014,9.0,11.013572964095445
16410,2.0,0.0,3.0,6.0,15.0,4.0,242,11.9,9.2,10.68
16411,14.0,12.0,4.6,8.0,13.0,4.0,409,17.2,10.2,14.04
16412,7.0,7.0,2.0,4.0,15.0,1.0,202,10.7,8.1,9.53
16413,2.0,11.0,2.9777784042058384,6.0,15.0,3.0,236,11.0,7.9,9.6
16414,4.0,6.0,4.3,6.0,3.0,3.0,297,14.0,10.3,12.34
16415,17.0,2.0,1.6,4.0,13.0,4.0,182,8.9,7.5,8.27
16416,7.0,12.0,3.5,6.0,13.0,3.0,350,15.0,8.0,11.85
16417,4.0,5.0,2.8,4.0,3.0,0.0,356,17.9,9.137623176401432,14.57
16418,7.0,12.0,3.5,6.0,13.0,3.0,315,18.21,10.7,14.82
16419,10.0,12.0,5.7,8.0,5.0,3.0,388,19.3,15.3,17.51
16420,9.0,0.0,1.5,4.0,17.0,3.0,125,4.8,6.6,5.61
16421,1.0,11.0,2.0,4.0,21.0,4.0,227,12.4,7.8,10.33
16422,0.0,11.0,3.5,6.0,13.0,4.0,251,12.3,8.5,10.59
16423,7.0,11.0,2.7,6.0,13.0,3.0,313,16.5,14.2,15.46
16424,2.0,0.0,3.0,6.0,23.0,4.0,236,13.9,7.1,10.84
16425,5.0,1.0,3.6,6.0,5.0,3.0,230,9.6,9.0,9.33
16426,3.0,1.0,3.6,6.0,13.0,3.0,247,23.3,12.1,18.26
16427,14.0,0.0,1.8,4.0,17.0,3.0,178,10.3,5.9,8.3
16428,2.0,10.0,2.9777784042058384,8.0,8.0,4.0,358,20.8,12.6,17.11
16429,7.0,1.0,3.5,6.0,13.0,3.0,276,13.7,8.7,11.45
16430,20.0,3.0,2.0,4.0,13.0,4.0,212,12.2,9.137623176401432,10.18
16431,1.0,2.0,2.5,4.0,19.0,3.0,189,4.3,6.8,5.43
16432,7.0,6.0,2.7,6.0,11.0,3.0,278,12.3,8.4,10.54
16433,17.0,9.0,1.6,4.0,23.0,4.0,191,9.3,8.1,8.76
16434,14.0,0.0,2.5,6.0,13.0,4.0,238,17.1,7.5,12.8
16435,7.0,13.0,3.5,6.0,8.0,4.0,395,12.544509425422014,14.4,16.82
16436,10.0,12.0,6.4,8.0,5.0,4.0,416,17.5,18.1,17.77
16437,7.0,6.0,3.0,6.0,11.0,0.0,297,16.0,11.1,13.8
16438,10.0,11.0,2.9777784042058384,5.292000277527232,6.0,3.0,225,11.8,7.9,10.04
16439,5.0,1.0,6.2,8.0,5.0,4.0,439,16.0,10.9,13.71
16440,10.0,11.0,3.2,6.0,6.0,3.0,267,12.3,9.6,11.09
16441,2.0,12.0,4.4,8.0,5.0,4.0,322,12.544509425422014,13.1,13.76
16442,7.0,0.0,2.0,5.292000277527232,7.0,3.0,171,10.5,9.6,10.09
16443,15.0,2.0,2.0,5.292000277527232,23.0,3.0,172,4.2,6.2,5.1
16444,17.0,11.0,3.5,6.0,17.0,3.0,234,9.7,9.6,9.65
16445,14.0,10.0,3.5,6.0,13.0,4.0,245,11.6,8.7,10.29
16446,13.0,12.0,3.0,6.0,15.0,4.0,356,19.8,13.19,16.83
16447,11.0,0.0,1.6,4.0,13.0,3.0,125,5.8,6.6,6.16
16448,15.0,4.0,2.5,4.0,12.0,3.0,219,11.81,9.4,10.72
16449,3.0,0.0,3.6,6.0,15.0,3.0,230,13.7,9.137623176401432,10.96
16450,18.0,11.0,2.4,4.0,15.0,3.0,216,10.7,7.9,9.44
16451,2.0,2.0,3.0,6.0,5.0,4.0,239,14.0,7.3,10.98
16452,17.0,2.0,1.6,4.0,20.0,3.0,186,8.6,7.1,7.92
16453,7.0,6.0,5.0,8.0,13.0,1.0,307,14.9,14.5,14.73
16454,5.0,2.0,2.4,4.0,23.0,3.0,214,12.3,9.137623176401432,10.54
16455,4.0,11.0,3.6,6.0,3.0,3.0,294,17.3,11.2,14.6
16456,9.0,6.0,2.9777784042058384,6.0,3.0,3.0,280,12.8,10.9,11.9
16457,14.0,11.0,3.5,6.0,15.0,3.0,247,9.0,7.4,8.28
16458,19.0,11.0,2.0,4.0,15.0,4.0,222,8.3,7.4,7.89
16459,11.0,4.0,3.3,6.0,15.0,3.0,274,10.9,7.6,11.013572964095445
16460,6.0,9.0,1.4,4.0,23.0,3.0,190,10.5,6.8,8.83
16461,1.0,1.0,2.4,4.0,21.0,3.0,208,8.8,6.9,7.95
16462,4.0,6.0,4.3,6.0,3.0,3.0,276,11.7,8.6,10.31
16463,4.0,15.0,4.8,8.0,3.0,3.0,377,18.4,11.0,15.06
16464,4.0,0.0,1.4,5.292000277527232,23.0,3.0,175,10.4,7.7,9.18
16465,20.0,8.0,1.8,4.0,17.0,3.0,167,9.0,6.5,7.88
16466,4.0,12.0,5.3,8.0,3.0,3.0,348,18.4,9.2,14.3
16467,9.0,9.0,1.5,4.0,23.0,3.0,140,4.2,7.7,5.77
16468,2.0,11.0,3.0,6.0,15.0,4.0,386,20.9,9.137623176401432,16.8
16469,3.0,0.0,2.0,4.0,13.0,4.0,222,11.4,8.6,10.14
16470,17.0,13.0,3.7,6.0,14.0,4.0,286,9.3,9.4,9.3
16471,10.0,11.0,2.4,4.0,22.0,3.0,202,15.7,8.3,12.4
16472,15.0,2.0,2.5,4.0,13.0,3.0,173,10.7,7.8,9.39
16473,4.0,6.0,5.3,8.0,5.0,3.0,300,14.99,12.3,13.79
16474,1.0,11.0,3.6,6.0,19.0,3.0,234,16.1,10.1,13.4
16475,16.0,0.0,1.2,3.0,22.0,3.0,177,10.2,7.7,9.07
16476,9.0,1.0,2.0,4.0,17.0,3.0,164,10.5,7.0,8.93
16477,4.0,11.0,1.4,4.0,13.0,3.0,197,10.7,6.5,8.81
16478,7.0,0.0,2.0,4.0,13.0,3.0,211,11.2,8.9,10.16
16479,1.0,11.0,2.4,4.0,21.0,3.0,210,13.11,8.4,10.99
16480,2.0,0.0,3.0,6.0,15.0,4.0,241,8.9,7.5,8.27
16481,8.0,0.0,2.0,4.0,7.0,0.0,180,8.5,7.4,8.01
16482,11.0,2.0,2.4,4.0,3.0,3.0,215,10.8,8.6,9.8
16483,2.0,10.0,4.4,8.0,23.0,4.0,327,17.0,10.3,13.98
16484,17.0,2.0,2.5,4.0,17.0,3.0,178,16.5,10.8,13.93
16485,11.0,11.0,2.4,4.0,13.0,3.0,243,10.0,7.8,9.0
16486,2.0,10.0,3.0,6.0,15.0,4.0,222,8.4,7.5,7.99
16487,2.0,10.0,3.0,6.0,15.0,4.0,234,10.0,9.6,9.82
16488,11.0,0.0,1.6,4.0,3.0,3.0,202,7.7,7.4,7.57
16489,18.0,2.0,2.0,4.0,13.0,3.0,180,9.8,6.9,8.5
16490,7.0,6.0,5.0,8.0,13.0,3.0,368,13.79,11.6,12.81
16491,7.0,6.0,5.0,8.0,3.0,3.0,371,18.8,10.5,15.1
16492,11.0,1.0,1.6,4.0,23.0,3.0,225,11.8,7.6,9.91
16493,16.0,11.0,3.0,6.0,13.0,4.0,236,12.5,5.8,9.48
16494,18.0,11.0,3.3,6.0,13.0,3.0,248,12.1,7.1,9.85
16495,4.0,2.0,1.8,4.0,13.0,3.0,210,11.49,7.0,9.47
16496,12.0,13.0,5.2,5.292000277527232,8.0,3.0,366,19.41,10.6,15.44
16497,20.0,12.0,3.5,6.0,19.0,3.0,189,9.3,6.3,7.95
16498,17.0,5.0,4.0,6.0,23.0,3.0,327,14.6,10.4,12.71
16499,7.0,7.0,2.5,4.0,13.0,3.0,251,12.5,12.1,12.32
16500,4.0,11.0,1.5,4.0,3.0,3.0,192,10.91,9.3,10.18
16501,13.0,12.0,2.9777784042058384,6.0,15.0,4.0,357,19.7,12.9,16.6
16502,20.0,11.0,2.5,4.0,13.0,3.0,212,11.3,8.5,10.04
16503,2.0,13.0,2.9777784042058384,6.0,23.0,4.0,252,11.1,9.137623176401432,9.53
16504,2.0,1.0,2.0,4.0,15.0,4.0,205,14.79,9.4,11.013572964095445
16505,11.0,4.0,3.3,6.0,13.0,3.0,275,8.9,7.8,8.4
16506,2.0,9.0,2.0,4.0,15.0,0.0,186,9.4,6.4,8.05
16507,4.0,12.0,5.3,8.0,3.0,3.0,330,17.0,9.137623176401432,13.9
16508,12.0,13.0,6.5,12.0,8.0,4.0,401,14.71,7.8,11.6
16509,20.0,2.0,3.5,6.0,15.0,3.0,229,11.4,9.6,10.6
16510,4.0,2.0,1.4,5.292000277527232,23.0,3.0,172,11.3,6.7,9.23
16511,8.0,2.0,2.0,4.0,13.0,3.0,193,10.4,6.9,8.83
16512,20.0,12.0,3.5,6.0,13.0,3.0,284,14.31,9.6,12.18
16513,11.0,2.0,2.0,4.0,3.0,3.0,221,10.4,9.2,9.86
16514,18.0,11.0,2.4,4.0,13.0,3.0,261,20.0,10.4,15.68
16515,3.0,2.0,2.0,4.0,11.0,4.0,227,9.8,8.3,9.12
16516,16.0,0.0,1.2,3.0,17.0,3.0,160,10.6,7.5,9.21
16517,8.0,11.0,2.9777784042058384,4.0,3.0,4.0,243,11.3,8.0,9.81
16518,19.0,11.0,2.0,4.0,15.0,4.0,226,14.99,14.2,14.6
16519,4.0,12.0,5.3,8.0,3.0,3.0,370,20.71,11.9,11.013572964095445
16520,9.0,9.0,1.5,4.0,20.0,3.0,161,9.2,6.7,8.08
16521,9.0,2.0,3.5,6.0,23.0,3.0,258,15.6,10.1,13.13
16522,10.0,12.0,6.2,8.0,5.0,4.0,385,15.4,10.9,13.38
16523,2.0,10.0,3.0,6.0,15.0,4.0,231,12.0,8.8,10.56
16524,15.0,2.0,2.5,4.0,13.0,3.0,199,8.7,6.3,7.62
16525,4.0,13.0,2.9777784042058384,8.0,24.0,4.0,368,23.5,11.5,18.1
16526,2.0,0.0,2.0,4.0,15.0,4.0,181,10.5,8.3,9.51
16527,17.0,6.0,5.6,8.0,14.0,3.0,338,18.3,17.61,18.0
16528,5.0,2.0,2.4,5.292000277527232,23.0,3.0,200,14.4,9.6,12.24
16529,10.0,11.0,2.0,4.0,17.0,3.0,221,13.1,6.9,10.31
16530,2.0,0.0,4.4,8.0,15.0,4.0,306,16.0,10.4,13.48
16531,7.0,12.0,3.5,6.0,13.0,3.0,355,13.9,10.6,12.41
16532,13.0,12.0,5.0,8.0,15.0,4.0,358,15.8,12.6,14.37
16533,14.0,12.0,4.6,8.0,13.0,4.0,399,15.7,16.3,11.013572964095445
16534,4.0,6.0,4.3,6.0,3.0,1.0,296,18.48,9.5,14.45
16535,5.0,11.0,3.6,6.0,3.0,3.0,290,13.3,12.8,13.1
16536,9.0,11.0,1.5,4.0,17.0,3.0,188,8.3,6.0,7.26
16537,20.0,2.0,2.9777784042058384,6.0,15.0,3.0,207,8.1,7.3,7.74
16538,2.0,13.0,2.0,4.0,23.0,4.0,201,8.8,7.6,8.3
16539,20.0,0.0,1.5,4.0,22.0,3.0,141,8.1,7.8,7.96
16540,2.0,0.0,3.0,6.0,15.0,4.0,216,11.9,7.5,9.92
16541,14.0,10.0,3.5,6.0,15.0,4.0,239,14.1,8.5,11.58
16542,19.0,2.0,2.0,4.0,15.0,4.0,200,10.0,10.2,10.09
16543,15.0,0.0,2.5,4.0,23.0,3.0,188,8.7,7.1,7.98
16544,14.0,10.0,3.5,6.0,13.0,4.0,263,13.8,8.5,11.41
16545,1.0,11.0,2.5,4.0,23.0,3.0,224,12.544509425422014,9.0,11.013572964095445
16546,1.0,0.0,2.0,4.0,21.0,4.0,253,10.9,8.0,9.6
16547,10.0,11.0,2.4,5.292000277527232,6.0,3.0,221,13.9,8.6,11.51
16548,18.0,11.0,2.0,4.0,13.0,3.0,209,9.9,10.0,9.95
16549,16.0,9.0,2.0,4.0,19.0,3.0,189,9.4,7.5,8.55
16550,14.0,12.0,4.6,8.0,13.0,4.0,370,16.4,10.2,13.61
16551,3.0,0.0,2.9777784042058384,4.0,15.0,4.0,205,10.9,7.7,9.46
16552,17.0,13.0,3.7,5.292000277527232,23.0,4.0,288,14.79,10.1,11.013572964095445
16553,20.0,6.0,4.6,8.0,13.0,3.0,416,15.1,11.4,13.43
16554,19.0,0.0,3.0,6.0,13.0,3.0,258,12.3,10.1,11.31
16555,8.0,9.0,2.9777784042058384,4.0,7.0,3.0,222,12.2,8.9,10.72
16556,6.0,3.0,1.4,4.0,3.0,3.0,195,8.1,8.0,8.06
16557,10.0,11.0,2.4,4.0,3.0,3.0,261,17.5,9.6,13.95
16558,15.0,0.0,2.5,4.0,13.0,3.0,179,11.9,7.7,10.0
16559,2.0,11.0,3.0,6.0,15.0,4.0,255,12.9,8.7,11.01
16560,19.0,0.0,2.0,4.0,15.0,4.0,219,12.11,9.5,10.93
16561,5.0,2.0,6.4,8.0,23.0,4.0,331,19.42,14.0,16.98
16562,11.0,11.0,3.3,6.0,13.0,3.0,287,14.9,10.5,11.013572964095445
16563,5.0,2.0,6.4,5.292000277527232,23.0,4.0,355,24.1,9.6,17.58
16564,7.0,7.0,2.0,4.0,15.0,3.0,222,12.2,6.1,9.45
16565,4.0,5.0,3.6,6.0,5.0,3.0,391,16.8,12.6,14.91
16566,5.0,2.0,2.0,4.0,23.0,3.0,189,9.9,7.6,8.87
16567,5.0,12.0,5.7,8.0,5.0,3.0,394,17.3,11.3,14.6
16568,9.0,2.0,3.5,6.0,23.0,3.0,244,12.0,7.8,10.11
16569,20.0,2.0,1.8,4.0,1.0,3.0,175,8.6,6.9,7.83
16570,17.0,6.0,5.6,8.0,14.0,3.0,383,19.49,13.5,16.8
16571,2.0,13.0,3.0,6.0,8.0,4.0,317,17.39,10.7,14.39
16572,19.0,9.0,2.0,4.0,15.0,4.0,240,10.1,6.4,8.43
16573,5.0,2.0,1.4,4.0,23.0,3.0,173,10.0,7.6,8.9
16574,7.0,11.0,2.0,4.0,15.0,3.0,235,12.5,8.3,10.61
16575,17.0,7.0,2.0,5.292000277527232,17.0,3.0,221,10.6,7.8,9.3
16576,4.0,12.0,5.3,8.0,3.0,3.0,332,10.8,9.9,10.39
16577,14.0,0.0,2.0,4.0,19.0,3.0,154,8.6,7.8,8.24
16578,7.0,14.0,4.6,8.0,1.0,1.0,392,15.9,10.7,13.56
16579,8.0,12.0,3.0,6.0,15.0,0.0,287,15.11,9.5,11.013572964095445
16580,5.0,1.0,3.6,6.0,13.0,3.0,244,14.01,9.7,12.06
16581,20.0,2.0,3.5,6.0,15.0,3.0,214,10.6,7.9,9.38
16582,10.0,11.0,1.4,4.0,23.0,3.0,213,10.6,8.5,9.65
16583,5.0,11.0,3.6,6.0,3.0,1.0,244,15.4,10.6,13.2
16584,19.0,11.0,2.0,4.0,15.0,4.0,241,11.9,7.8,10.05
16585,15.0,13.0,2.0,4.0,23.0,4.0,189,10.4,7.4,9.05
16586,15.0,0.0,2.9777784042058384,4.0,13.0,3.0,167,9.4,6.8,8.23
16587,14.0,2.0,4.6,5.292000277527232,15.0,4.0,321,20.92,11.4,16.62
16588,2.0,1.0,4.4,5.292000277527232,5.0,4.0,301,21.01,8.7,15.46
16589,14.0,12.0,5.7,8.0,15.0,4.0,361,18.5,19.6,19.0
